ÜRÜN NO;DIÞ ÇAP;YÜKSEKLÝK
1136;71,3890;5,8000
1137;71,4550;5,7440
1138;71,3630;5,8250
1139;71,5400;5,8060
1140;71,4360;5,8370
1141;71,4410;5,8690
1142;71,4990;5,8490
1143;71,4470;5,8600
1144;71,4300;5,8570
1145;71,2310;5,8170
1146;71,3720;5,8450
1147;71,3300;5,8430
1148;71,5210;5,8290
1149;71,4960;5,8620
1150;71,4750;5,8210
1151;71,5150;5,8420
1152;71,4880;5,8590
1153;71,5620;5,8750
1154;71,4980;5,9020
1155;71,4510;5,8200
1156;71,4740;5,8650
1157;71,4710;5,8300
1158;71,4650;5,8670
1159;71,3300;5,8800
1160;71,4580;5,8710
1161;71,4380;5,8590
1162;71,4980;5,9050
1163;71,3870;5,8280
1164;71,4950;5,8400
1165;71,4490;5,8450
1166;71,3840;5,8600
1167;71,4330;5,8360
1168;71,4010;5,8550
1169;71,5070;5,8340
1170;71,4870;5,8390
1171;71,5020;5,8760
1172;71,4920;5,8810
1173;71,4830;5,8610
1174;71,4650;5,8500
1175;71,5320;5,8320
1176;71,3920;5,8490
1177;71,4390;5,8370
1178;71,4570;5,9080
1179;71,4680;5,8490
1180;71,4270;5,8650
1181;71,3990;5,8740
1182;71,4400;5,8420
1183;71,4670;5,8710
1184;71,5390;5,8290
1185;71,4880;5,8420
1186;71,4160;5,8250
1187;71,5180;5,9850
1188;71,5220;5,8270
1189;71,4900;5,8460
1190;71,5240;5,8280
1191;71,4590;5,8140
1192;71,4190;5,8230
1193;71,4390;5,8560
1194;71,4860;5,8390
1195;71,3340;5,8050
1196;71,5530;5,8540
1197;71,4130;5,8600
1198;71,4790;5,8170
1199;71,5050;5,8340
1200;71,4820;5,8930
1201;71,4000;5,8460
1202;71,4180;5,8370
1203;71,5080;5,8520
1204;71,4780;5,8420
1205;71,5010;5,8010
1206;71,3660;5,8130
1207;71,4530;5,8100
1208;71,4570;5,8400
1209;71,4780;5,8490
1210;71,4400;5,8750
1211;71,4350;5,8190
1212;71,4670;5,8490
1213;71,4400;5,8600
1214;71,3780;5,8420
1215;71,4990;5,8920
1216;71,3780;5,8240
1217;71,4620;5,8060
1218;71,5580;5,8120
1219;71,4430;5,8260
1220;71,4450;5,8590
1221;71,3500;5,8750
1222;71,5100;5,8130
1223;71,4790;5,8530
1224;71,4530;5,8240
1225;71,4980;5,8410
1226;71,4860;5,8320
1227;71,5360;5,6550
1228;71,4590;5,8520
1229;71,5670;5,8220
1230;71,4660;5,8380
1231;71,4570;5,8550
1232;71,5490;5,8870
1233;71,5150;5,8370
1234;71,4410;5,8430
1235;71,3860;5,8790
1236;71,3910;5,8290
1237;71,3370;5,8530
1238;71,3540;5,8170
1239;71,4590;5,8700
1240;71,4800;5,8670
1241;71,3770;5,8040
1242;71,4570;5,8270
1243;71,3830;5,8060
1244;71,4440;5,8010
1245;71,4170;5,8280
1246;71,4760;5,8490
1247;71,5000;5,8520
1248;71,3950;5,8330
1249;71,3970;5,8590
1250;71,4600;5,8750
1251;71,3810;5,8580
1252;71,4890;5,8220
1253;71,4560;5,8570
1254;71,4040;5,8460
1255;71,4270;5,8100
1256;71,4460;5,8130
1257;71,4570;5,8320
1258;71,4160;5,8390
1259;71,4600;5,8690
1260;71,4920;5,8010
1261;71,5300;5,8540
1262;71,4890;5,8380
1263;71,4810;5,8300
1264;70,9610;5,8350
1265;71,3100;5,8250
1266;71,4820;5,8610
1267;71,4370;5,8420
1268;71,4650;5,8580
1269;71,3950;5,8900
1270;71,4360;5,8230
1271;71,4530;5,8600
1272;71,5570;5,8540
1273;71,5360;5,8330
1274;71,4730;5,8400
1275;71,5060;5,8590
1276;71,3850;5,8440
1277;71,4570;5,8480
1278;71,4960;5,8470
1279;71,3680;5,8500
1280;71,4910;5,8340
1281;71,4120;5,8430
1282;71,4940;5,8170
1283;71,4060;5,8380
1284;71,4910;5,8160
1285;71,4030;5,7400
1286;71,4600;5,8190
1287;71,3680;5,8370
1288;71,5040;5,8130
1289;71,3890;5,8450
1290;71,4540;5,8340
1291;71,6030;5,7920
1292;71,4080;5,8240
1293;71,5480;5,8250
1294;71,3530;5,8560
1295;71,4870;5,8350
1296;71,4690;5,8480
1297;71,4860;5,8440
1298;71,5210;5,8460
1299;71,4940;5,8170
1300;71,4520;5,8150
1301;71,4880;5,8160
1302;71,4070;5,8490
1303;71,4520;5,8170
1304;71,2800;5,8460
1305;71,4830;5,8660
1306;71,4920;5,8780
1307;71,3530;5,8010
1308;71,4030;5,8390
1309;71,4630;5,8770
1310;71,4580;5,8490
1311;71,3450;5,8420
1312;71,5530;5,7960
1313;71,5120;5,8590
1314;71,4790;5,8700
1315;71,5070;5,8580
1316;71,4610;5,8350
1317;71,4130;5,8510
1318;71,4190;5,8430
1319;71,5200;5,8460
1320;71,4430;5,8700
1321;71,5090;5,8220
1322;71,3820;5,8400
1323;71,5010;5,8290
1324;71,4820;5,8460
1325;71,4890;5,8390
1326;71,5340;5,8310
1327;71,4990;5,8520
1328;71,5450;5,8300
1329;71,4580;5,8340
1330;71,3750;5,7900
1331;71,4760;5,8490
1332;71,4810;5,8650
1333;71,4630;5,8350
1334;71,4910;5,8330
1335;71,5640;5,8600
1336;71,5740;5,8440
1337;71,3760;5,8320
1338;71,5360;5,8900
1339;71,4250;5,8420
1340;71,5350;5,8930
1341;71,4500;5,8880
1342;71,4870;5,8230
1343;71,4330;5,8420
1344;71,4340;5,8480
1345;71,4530;5,8480
1346;71,4080;5,8490
1347;71,4000;5,9340
1348;71,4550;5,9460
1349;71,3840;5,8500
1350;71,5010;5,8500
1351;71,4780;5,8460
1352;71,4920;5,8760
1353;71,3810;5,8580
1354;71,3860;5,8350
1355;71,2510;5,8720
1356;71,4690;5,8490
1357;71,4950;5,8350
1358;71,4820;5,8570
1359;71,3710;5,8380
1360;71,5250;5,7980
1361;71,3400;5,8390
1362;71,4370;5,8250
1363;71,4890;5,9070
1364;71,3740;5,8260
1365;71,5240;5,8230
1366;71,4600;5,8130
1367;71,3750;5,8280
1368;71,4910;5,8490
1369;71,5460;5,8430
1370;71,3840;5,8170
1371;71,4940;5,8340
1372;71,4640;5,8640
1373;71,5640;5,8610
1374;71,5520;5,8600
1375;71,3930;5,8450
1376;71,5110;5,8260
1377;71,3750;5,8450
1378;71,4740;5,8370
1379;71,4780;5,8290
1380;71,5250;5,8660
1381;71,5370;5,9430
1382;71,5090;5,8280
1383;71,4270;5,8350
1384;71,5520;5,8210
1385;71,4690;5,8040
1386;71,4010;5,8470
1387;71,3610;5,8540
1388;71,4290;5,8280
1389;71,4540;5,8530
1390;71,4560;5,8610
1391;71,4520;5,8460
1392;71,5710;5,8360
1393;71,3300;5,8340
1394;71,4720;5,8260
1395;71,3730;5,8560
1396;71,4740;5,9050
1397;71,5300;5,8200
1398;71,4720;5,8500
1399;71,4480;5,8320
1400;71,4340;5,8390
1401;71,4850;5,8190
1402;71,4340;5,9300
1403;71,5270;5,8500
1404;71,5020;5,9230
1405;71,4970;5,7930
1406;71,4640;5,8560
1407;71,3860;5,8890
1408;71,5240;5,8700
1409;71,4520;5,8460
1410;71,4870;5,8340
1411;71,4570;5,8610
1412;71,3560;5,8690
1413;71,5170;5,8560
1414;71,4320;5,8380
1415;71,5730;5,8760
1416;71,4000;5,8460
1417;71,4070;5,8470
1418;71,4710;5,8550
1419;71,5210;5,8550
1420;71,4950;5,8450
1421;71,3840;5,8440
1422;71,4240;5,8340
1423;71,4570;5,8490
1424;71,4200;5,8730
1425;71,4660;5,8090
1426;71,5380;5,8270
1427;71,5020;5,8350
1428;71,3890;5,8100
1429;71,4280;5,8390
1430;71,4670;5,8640
1431;71,4750;5,8740
1432;71,4480;5,8330
1433;71,4610;5,8260
1434;71,4710;5,8770
1435;71,5020;5,8260
1436;71,3740;5,8390
1437;71,4400;5,8260
1438;71,4970;5,8620
1439;71,5120;5,8290
1440;71,5370;5,8710
1441;71,5150;5,8270
1442;71,4210;5,8270
1443;71,5080;5,8360
1444;71,4680;5,8450
1445;71,4630;5,8360
1446;71,4860;5,8530
1447;71,3840;5,8410
1448;71,4320;5,8510
1449;71,5350;5,8420
1450;71,5020;5,8240
1451;71,3900;5,8180
1452;71,4580;5,8570
1453;71,4130;5,8160
1454;71,4700;5,8360
1455;71,5110;5,8180
1456;71,4280;5,8290
1457;71,4270;5,8190
1458;71,4340;5,8600
1459;71,4060;5,8190
1460;71,4780;5,9040
1461;71,4950;5,8520
1462;71,3760;5,8790
1463;71,4590;5,8720
1464;71,5100;5,8090
1465;71,5270;5,8100
1466;71,5190;5,8530
1467;71,4400;5,8380
1468;71,4460;5,8840
1469;71,4000;5,8370
1470;71,4120;5,8690
1471;71,3520;5,8220
1472;71,4400;5,8280
1473;71,4340;5,8570
1474;71,4130;5,8320
1475;71,4750;5,8880
1476;71,4040;5,8340
1477;71,4850;5,9220
1478;71,5240;5,8430
1479;71,4630;5,8390
1480;71,4750;5,8410
1481;71,4790;5,8550
1482;71,4920;5,8100
1483;71,5050;5,8340
1484;71,4570;5,8490
1485;71,3650;5,8240
1486;71,5100;5,8730
1487;71,4350;5,7970
1488;71,5060;5,8380
1489;71,5120;5,8240
1490;71,4760;5,8440
1491;71,4450;5,8530
1492;71,4440;5,8500
1493;71,4560;5,8470
1494;71,4340;5,7930
1495;71,4500;5,8350
1496;71,5150;5,8410
1497;71,5350;5,8760
1498;71,1900;5,8210
1499;71,5060;5,8170
1500;71,5030;5,8520
1501;71,4630;5,8660
1502;71,4540;5,8190
1503;71,4890;5,8480
1504;71,4810;5,8160
1505;71,4470;5,8420
1506;71,4240;5,8380
1507;71,4430;5,8570
1508;71,3670;5,8620
1509;71,4220;5,7980
1510;71,5280;5,8470
1511;71,4380;5,8420
1512;71,4170;5,8760
1513;71,4680;5,9100
1514;71,5250;5,8190
1515;71,4000;5,8170
1516;71,4690;5,8080
1517;71,4050;5,8660
1518;71,5080;5,8300
1519;71,4960;5,8470
1520;71,4840;5,8140
1521;71,4930;5,8450
1522;71,4130;5,9280
1523;71,4180;5,8160
1524;71,5230;5,8610
1525;71,4710;5,8650
1526;71,3900;5,8520
1527;71,4110;5,8740
1528;71,3850;5,8370
1529;71,5210;5,8400
1530;71,4970;5,8780
1531;71,5110;5,8590
1532;71,4590;5,8530
1533;71,5100;5,8440
1534;71,3630;5,8790
1535;71,5320;5,8270
1536;71,5080;5,8270
1537;71,4890;5,8440
1538;71,4650;5,8260
1539;71,4550;5,8420
1540;71,4450;5,8420
1541;71,4130;5,8360
1542;71,4040;5,8200
1543;71,4720;5,8210
1544;71,5040;5,8520
1545;71,2140;5,8230
1546;71,4950;5,9700
1547;71,4300;5,8480
1548;71,4650;5,8350
1549;71,3880;5,8570
1550;71,4860;5,8230
1551;71,4490;5,8310
1552;71,4660;5,8560
1553;71,5020;5,8510
1554;71,3800;5,8670
1555;71,4560;5,8590
1556;71,4440;5,8290
1557;71,4730;5,8400
1558;71,4280;5,8280
1559;71,4890;5,8800
1560;71,3740;5,8230
1561;71,3150;5,8340
1562;71,4930;5,8210
1563;71,5110;5,8450
1564;71,4820;5,8360
1565;71,4480;5,8340
1566;70,8980;5,8240
1567;71,5460;5,8550
1568;71,4700;5,8380
1569;71,4290;5,8440
1570;71,5320;5,8430
1571;71,4530;5,7900
1572;71,5040;5,8360
1573;71,4290;5,8460
1574;71,5530;5,8510
1575;71,5080;5,8330
1576;71,5520;5,8230
1577;71,2070;5,8470
1578;71,5600;5,8570
1579;71,4540;5,8760
1580;71,4870;5,8340
1581;71,4450;5,8830
1582;71,4140;5,8440
1583;71,4600;5,8550
1584;71,5200;5,8360
1585;71,4870;5,8390
1586;71,4010;5,8320
1587;71,4060;5,8330
1588;71,5300;5,8510
1589;71,5170;5,8340
1590;71,4430;5,8900
1591;71,4150;5,8400
1592;71,3870;5,8380
1593;71,4870;5,8440
1594;71,4630;5,9080
1595;71,4680;5,8100
1596;71,5150;5,8790
1597;71,4840;5,9050
1598;71,4160;5,8030
1599;71,4630;5,8500
1600;71,4370;5,7970
1601;71,4810;5,8280
1602;71,4800;5,8240
1603;71,3760;5,8520
1604;71,4490;5,8070
1605;71,4890;5,8970
1606;71,4900;5,8440
1607;71,4500;5,8270
1608;71,4230;5,8570
1609;71,4810;5,9020
1610;71,4160;5,8940
1611;71,4320;5,8220
1612;71,4930;5,8230
1613;71,4910;5,8430
1614;71,5400;5,8580
1615;71,5000;5,8470
1616;71,5240;5,8190
1617;71,4070;5,8290
1618;71,4360;5,8270
1619;71,5120;5,8440
1620;71,4970;5,8120
1621;71,4060;5,8320
1622;71,5940;5,8350
1623;71,5050;5,8280
1624;71,4940;5,8660
1625;71,3760;5,8440
1626;71,4850;5,8100
1627;71,4720;5,8640
1628;71,4440;5,8450
1629;71,4740;5,8330
1630;71,4590;5,8460
1631;71,4000;5,8170
1632;71,4010;5,8390
1633;71,4970;5,8220
1634;71,5110;5,8400
1635;71,4580;5,8380
1636;71,4570;5,8400
1637;71,4850;5,7080
1638;71,4570;5,8860
1639;71,5340;5,8720
1640;71,4680;5,8540
1641;71,4190;5,8620
1642;71,6020;5,8310
1643;71,4530;5,8390
1644;71,4540;5,8470
1645;71,4350;5,8680
1646;71,4210;5,8260
1647;71,4840;5,8440
1648;71,3800;5,8220
1649;71,4420;5,8330
1650;71,4170;5,8270
1651;71,4330;5,7950
1652;71,4980;5,8300
1653;71,5330;5,8680
1654;71,4320;5,8440
1655;71,5380;5,8500
1656;71,4370;5,8630
1657;71,5880;5,8540
1658;71,4360;5,8350
1659;71,4280;5,8990
1660;71,4130;5,8310
1661;71,4710;5,8400
1662;71,4960;5,8400
1663;71,4610;5,8130
1664;71,5190;5,8300
1665;71,4410;5,8450
1666;71,4910;5,8070
1667;71,4070;5,8250
1668;71,4890;5,8530
1669;71,4300;5,8510
1670;71,2890;5,8300
1671;71,4410;5,8580
1672;71,4910;5,8610
1673;71,4030;5,8210
1674;71,4360;5,8230
1675;71,4810;5,8250
1676;71,4090;5,8590
1677;71,5530;5,8570
1678;71,5080;5,8130
1679;71,4390;5,8290
1680;71,4860;5,8360
1681;71,4460;5,8190
1682;71,5800;5,8570
1683;71,4190;5,9310
1684;71,4040;5,8230
1685;71,4710;5,8470
1686;71,5130;5,8170
1687;71,5280;5,8420
1688;71,4200;5,8430
1689;71,5120;5,8300
1690;71,5610;5,8370
1691;71,4480;5,8210
1692;71,5520;5,8250
1693;71,4860;5,8450
1694;71,5240;5,8260
1695;71,4590;5,8890
1696;71,4710;5,8030
1697;71,5010;5,8570
1698;71,5430;5,8700
1699;71,4930;5,8320
1700;71,4640;5,8350
1701;71,4770;5,8280
1702;71,4760;5,8670
1703;71,4140;5,8350
1704;71,4700;5,8150
1705;71,4600;5,8870
1706;71,6080;5,8550
1707;71,4090;5,9810
1708;71,4410;5,8450
1709;71,5050;5,8560
1710;71,3850;5,8050
1711;71,4840;5,8720
1712;71,5900;5,8410
1713;71,0730;5,8150
1714;71,6230;5,8370
1715;71,4480;5,8590
1716;71,5840;5,8410
1717;71,5360;5,8380
1718;71,5170;5,8350
1719;71,4870;5,8370
1720;71,3940;5,8490
1721;71,4700;5,8530
1722;71,5300;5,8220
1723;71,4630;5,8650
1724;71,5550;5,8180
1725;71,5410;5,8530
1726;72,5650;5,9740
1727;71,4340;5,8380
1728;71,4970;5,8570
1729;71,5360;5,8250
1730;71,4960;5,8160
1731;71,4930;5,8410
1732;71,4790;5,8330
1733;71,6000;5,8640
1734;71,5690;5,8540
1735;71,4940;5,8450
1736;71,5500;5,8400
1737;71,5040;5,8450
1738;71,5290;5,8840
1739;71,5870;5,8260
1740;71,5010;5,8350
1741;71,4450;5,8500
1742;71,5520;5,8310
1743;72,5030;5,9040
1744;71,4990;5,9050
1745;71,5230;5,8410
1746;71,5070;5,8440
1747;71,4520;5,8470
1748;71,5560;5,8160
1749;71,4640;5,8500
1750;71,4500;5,8350
1751;71,3230;5,8180
1752;71,3770;5,8260
1753;71,3970;5,8520
1754;71,4970;5,8180
1755;71,4980;5,8670
1756;71,4810;5,8310
1757;71,3860;5,8440
1758;71,5460;5,8380
1759;71,5420;5,8870
1760;71,5370;5,8730
1761;71,5370;5,8550
1762;71,4620;5,8550
1763;71,3630;5,8200
1764;71,4540;5,8240
1765;71,4760;5,8480
1766;71,4320;5,8380
1767;71,5310;5,8330
1768;71,4480;5,8260
1769;71,4010;5,8490
1770;71,5310;5,8390
1771;71,3830;5,8630
1772;71,4010;5,8330
1773;71,4430;5,8060
1774;71,5010;5,8370
1775;71,5380;5,8430
1776;71,5010;5,8370
1777;71,3900;5,8450
1778;71,5260;5,8860
1779;71,5010;5,8420
1780;71,4320;5,8410
1781;71,3610;5,9160
1782;71,3690;5,8670
1783;71,4910;5,8300
1784;71,5430;5,8690
1785;71,4620;5,8410
1786;71,4370;5,8280
1787;71,5080;5,8300
1788;71,5030;5,8500
1789;71,4370;5,8780
1790;71,4790;5,8390
1791;71,4430;5,8980
1792;71,4120;5,8470
1793;71,4840;5,8780
1794;71,3970;5,8420
1795;71,4940;5,8220
1796;71,4380;5,8500
1797;71,5870;5,8160
1798;71,4880;5,8390
1799;71,1640;5,8780
1800;71,4790;5,8270
1801;71,4930;5,8580
1802;71,4910;5,8300
1803;71,4690;5,8160
1804;71,4470;5,8660
1805;71,5780;5,8730
1806;71,5660;5,7990
1807;71,5230;5,8570
1808;71,4930;5,8370
1809;71,5370;5,8110
1810;71,3950;5,8460
1811;71,5840;5,8370
1812;71,3920;5,8530
1813;71,5300;5,8430
1814;71,4440;5,8380
1815;71,5930;5,8490
1816;71,5210;5,8560
1817;71,4790;5,8310
1818;71,4820;5,8380
1819;71,3410;5,8300
1820;71,5050;5,8330
1821;71,5110;5,8380
1822;71,4400;5,8810
1823;71,4630;5,8640
1824;71,4870;5,8180
1825;71,4720;5,8550
1826;71,4950;5,9080
1827;71,4740;5,8480
1828;71,5100;5,9350
1829;71,4480;5,8010
1830;71,5860;5,8140
1831;71,5130;5,8200
1832;71,5150;5,8500
1833;71,4340;5,8510
1834;71,5510;5,8590
1835;71,4910;5,8480
1836;71,4090;5,8380
1837;71,5370;5,8350
1838;71,5540;5,8590
1839;71,4390;5,8750
1840;71,5160;5,8610
1841;71,4270;5,8590
1842;71,3890;5,8200
1843;71,5600;5,8290
1844;71,5280;5,8460
1845;71,5620;5,8270
1846;71,4600;5,8270
1847;71,4740;5,8670
1848;71,4060;5,8240
1849;71,4050;5,8490
1850;71,5100;5,9460
1851;71,4910;5,8380
1852;71,4420;5,8420
1853;71,4050;5,8480
1854;71,3000;5,8630
1855;71,5110;5,8680
1856;71,4380;5,8550
1857;71,4380;5,8500
1858;71,4080;5,8630
1859;71,4860;5,8280
1860;71,3710;5,8400
1861;71,5230;5,8400
1862;71,3550;5,8540
1863;71,4700;5,8620
1864;71,4880;5,8390
1865;71,5060;5,8400
1866;71,5550;5,8680
1867;71,5300;5,8740
1868;71,4350;5,8370
1869;71,5660;5,8500
1870;71,4640;5,7960
1871;71,5440;5,8240
1872;71,4280;5,8120
1873;71,3630;5,8340
1874;71,4130;5,8420
1875;71,5300;5,8340
1876;71,3880;5,8410
1877;71,5480;5,8160
1878;71,5440;5,8400
1879;71,5500;5,8420
1880;71,3720;5,8440
1881;71,4270;5,8340
1882;71,4980;5,8250
1883;71,4610;5,8020
1884;71,4900;5,8350
1885;71,5160;5,8520
1886;71,4930;5,8570
1887;71,5260;5,8080
1888;71,3940;5,8140
1889;71,4720;5,8280
1890;71,4070;5,8760
1891;71,4920;5,8400
1892;71,5110;5,8770
1893;71,3680;5,8120
1894;71,4370;5,8330
1895;71,5360;5,8250
1896;71,5090;5,7990
1897;71,5100;5,8090
1898;71,4120;5,8290
1899;71,4610;5,8400
1900;71,3440;5,8720
1901;71,4450;5,8480
1902;71,4220;5,8480
1903;71,4780;5,8410
1904;71,5310;5,8230
1905;71,4130;5,8240
1906;71,4720;5,8350
1907;71,4890;5,8600
1908;71,5120;5,8400
1909;71,4580;5,8620
1910;71,4850;5,8610
1911;71,4880;5,8350
1912;71,4060;5,8330
1913;71,4520;5,9930
1914;71,4220;5,8360
1915;71,3570;5,8930
1916;71,4680;5,8370
1917;71,5160;5,8380
1918;71,3650;5,8420
1919;71,4100;5,8180
1920;71,4870;5,8330
1921;71,5060;5,8530
1922;71,5030;5,8840
1923;71,5220;5,8440
1924;71,3670;5,8000
1925;71,4250;5,8770
1926;71,5300;5,8430
1927;71,5340;5,8350
1928;71,3880;5,8290
1929;71,4240;5,8200
1930;71,4600;5,8480
1931;71,3330;5,8640
1932;71,5260;5,8440
1933;71,4790;5,8580
1934;71,4240;5,8480
1935;71,2120;5,8040
1936;71,3960;5,8380
1937;71,4170;5,8610
1938;71,5000;5,8740
1939;71,5440;5,8530
1940;71,4910;5,8430
1941;71,4160;5,8300
1942;71,4040;5,8450
1943;71,4720;5,8250
1944;71,4440;5,8600
1945;71,4460;5,8260
1946;71,5090;5,8230
1947;71,4860;5,8460
1948;71,5320;5,7850
1949;71,3960;5,8770
1950;71,4470;5,8460
1951;71,4060;5,8850
1952;71,4690;5,8480
1953;71,5310;5,8870
1954;71,4730;5,8360
1955;71,4390;5,8350
1956;71,5070;5,8250
1957;71,5310;5,8750
1958;71,5470;5,8250
1959;71,5200;5,8350
1960;71,5010;5,8470
1961;71,4970;5,8500
1962;71,3390;5,8560
1963;71,4080;5,9240
1964;71,3470;5,8360
1965;71,4190;5,8740
1966;71,4550;5,8160
1967;71,4750;5,8540
1968;71,3740;5,8540
1969;71,4400;5,8310
1970;71,4210;5,8540
1971;71,4790;5,8470
1972;71,5330;5,8130
1973;71,5260;5,8380
1974;71,5040;5,8290
1975;71,5520;5,8560
1976;71,5580;5,8670
1977;71,4910;5,9090
1978;71,4730;5,7980
1979;71,4810;5,8440
1980;71,4200;5,8350
1981;71,4500;5,8460
1982;71,4580;5,7980
1983;71,4280;5,7950
1984;71,4290;5,8390
1985;71,4620;5,8600
1986;71,4500;5,8740
1987;71,5060;5,8160
1988;71,5050;5,8320
1989;71,4630;5,8430
1990;71,4650;5,8440
1991;71,4150;5,8880
1992;71,5430;5,8800
1993;71,5010;5,8630
1994;71,4750;5,8110
1995;71,4960;5,8280
1996;71,5320;5,8290
1997;71,4020;5,8380
1998;71,4530;5,8740
1999;71,4930;5,8200
2000;71,3730;5,8560
2001;71,4970;5,8390
2002;71,4280;5,8550
2003;71,4040;5,8280
2004;71,4650;5,8570
2005;71,5090;5,8350
2006;71,4530;5,8160
2007;71,4820;5,8620
2008;71,6210;5,8980
2009;71,5190;5,7970
2010;71,4710;5,8130
2011;71,4760;5,8460
2012;71,4900;5,8260
2013;71,4360;5,8690
2014;71,4740;5,8400
2015;71,4670;5,8340
2016;71,4000;5,8410
2017;71,4540;5,8610
2018;71,4420;5,8620
2019;71,4890;5,8390
2020;71,4960;5,8440
2021;71,4030;5,8620
2022;71,4390;5,8390
2023;71,4490;5,8710
2024;71,4510;5,8560
2025;71,4810;5,8540
2026;71,4510;5,8500
2027;71,4430;5,8330
2028;71,3790;5,8290
2029;71,3900;5,8430
2030;71,4940;5,8250
2031;71,4480;5,8710
2032;71,4750;5,8290
2033;71,4580;5,8270
2034;71,5130;5,8100
2035;71,5490;5,9000
2036;71,4950;5,8360
2037;71,4980;5,8480
2038;71,4810;5,8500
2039;71,4230;5,8230
2040;71,4440;5,8400
2041;71,4400;5,8520
2042;71,4430;5,8790
2043;71,5150;5,8550
2044;71,4640;5,8720
2045;71,4940;5,8460
2046;71,5390;5,8440
2047;71,4640;5,8700
2048;71,4630;5,9650
2049;71,5480;5,8270
2050;71,4550;5,8310
2051;71,4990;5,8610
2052;71,4140;5,9060
2053;71,4380;5,8300
2054;71,4870;5,8210
2055;71,4880;5,8700
2056;71,5080;5,8450
2057;71,4890;5,8750
2058;71,5290;5,8410
2059;71,4110;5,8300
2060;71,4900;5,8550
2061;71,4160;5,8640
2062;71,4630;5,8020
2063;71,4870;5,8730
2064;71,4790;5,8340
2065;71,4700;5,8530
2066;71,5510;5,8160
2067;71,4970;5,8300
2068;71,4310;5,8490
2069;71,4510;5,8400
2070;71,5470;5,8930
2071;71,5470;5,8140
2072;71,5020;5,8480
2073;71,4410;5,8380
2074;71,4550;5,8340
2075;71,4600;5,8140
2076;71,4290;5,8290
2077;71,5440;5,8470
2078;71,4530;5,8290
2079;71,4950;5,8970
2080;71,4610;5,8480
2081;71,4770;5,8690
2082;71,4910;5,8360
2083;71,5650;5,8100
2084;71,4010;5,8080
2085;71,5290;5,8350
2086;71,4370;5,8550
2087;71,5670;5,8350
2088;71,5340;5,8730
2089;71,5460;5,8480
2090;71,4070;5,8440
2091;71,4230;5,8510
2092;71,4760;5,8260
2093;71,4350;5,8300
2094;71,4840;5,8440
2095;71,5030;5,8950
2096;71,5850;5,8620
2097;71,5490;5,8570
2098;71,4740;5,8770
2099;71,4670;5,7990
2100;71,5460;5,8600
2101;71,3850;5,8380
2102;71,4960;5,8490
2103;71,4620;5,8570
2104;71,5030;5,8440
2105;71,4280;5,8460
2106;71,5520;5,8690
2107;71,4550;5,8400
2108;71,5000;5,8870
2109;71,5020;5,8380
2110;71,5100;5,7730
2111;71,3600;5,8730
2112;71,4240;5,8670
2113;71,5450;5,8290
2114;71,5160;5,8180
2115;71,5330;5,8180
2116;71,4830;5,8310
2117;71,4970;5,8140
2118;71,4180;5,8940
2119;71,5060;5,8310
2120;71,5190;5,8630
2121;71,3700;5,8450
2122;71,5250;5,8270
2123;71,4200;5,8700
2124;71,4370;5,9030
2125;71,4750;5,8370
2126;71,3670;5,8390
2127;71,4820;5,8910
2128;71,5340;5,8520
2129;71,4180;5,8320
2130;71,4810;5,8260
2131;71,4280;5,8440
2132;71,4480;5,8650
2133;71,5240;5,8810
2134;71,4390;5,8310
2135;71,3700;5,8270
2136;71,2170;5,8430
2137;71,4350;5,8390
2138;71,5110;5,8170
2139;71,4500;5,8890
2140;71,5750;5,8390
2141;71,4460;5,8640
2142;71,4900;5,8350
2143;71,5220;5,8470
2144;71,4590;5,8250
2145;71,4340;5,8450
2146;71,5040;5,8370
2147;71,4410;5,8440
2148;71,5440;5,8150
2149;71,5130;5,8290
2150;71,5460;5,8550
2151;71,3720;5,8510
2152;71,5130;5,8190
2153;71,4610;5,8480
2154;71,5080;5,8310
2155;71,4540;5,8110
2156;71,5830;5,7850
2157;71,4680;5,7800
2158;71,5310;5,8560
2159;71,4000;5,8310
2160;71,5340;5,8490
2161;71,4990;5,8030
2162;71,4250;5,8330
2163;71,5310;5,8480
2164;71,4450;5,8380
2165;71,4460;5,8250
2166;72,6500;5,8420
2167;71,4570;5,8420
2168;71,4490;5,8400
2169;71,5300;5,8580
2170;71,5050;5,8530
2171;71,4860;5,8600
2172;71,5520;5,8560
2173;71,3730;5,8410
2174;71,4580;5,8460
2175;71,4630;5,8180
2176;71,5590;5,8030
2177;71,5520;5,8470
2178;71,4840;5,8290
2179;71,4710;5,8420
2180;71,5390;5,8370
2181;71,5110;5,8390
2182;71,5160;5,8570
2183;71,3920;5,8400
2184;71,5240;5,8290
2185;71,4380;5,8420
2186;71,4640;5,8590
2187;71,3580;5,8390
2188;71,5200;5,8270
2189;71,4550;5,8240
2190;71,4480;5,9360
2191;71,4860;5,9630
2192;71,4900;5,8360
2193;71,5330;5,8210
2194;71,4650;5,8420
2195;71,4610;5,8670
2196;71,4260;5,8080
2197;71,5570;5,8220
2198;71,4940;5,8520
2199;71,4270;5,8240
2200;71,5000;5,8490
2201;71,5670;5,8460
2202;71,4840;5,8860
2203;71,4070;5,8290
2204;71,4130;5,8430
2205;71,3710;5,8550
2206;71,4810;5,8400
2207;71,5100;5,8240
2208;71,5440;5,8160
2209;71,5170;5,8310
